,weight,height,label,predict
4991,0.73,0.845,fat,fat
4992,0.59,0.8,normal,normal
4993,0.61,0.72,fat,fat
4994,0.44,0.915,thin,thin
4995,0.55,0.785,normal,normal
4996,0.37,0.605,fat,fat
4997,0.66,0.825,normal,normal
4998,0.41,0.76,thin,thin
4999,0.74,0.755,fat,fat
5000,0.63,0.625,fat,fat
5001,0.53,0.77,normal,normal
5002,0.77,0.74,fat,fat
5003,0.48,0.655,fat,fat
5004,0.64,0.765,fat,fat
5005,0.4,0.97,thin,thin
5006,0.69,0.77,fat,fat
5007,0.41,0.86,thin,thin
5008,0.73,0.905,normal,normal
5009,0.54,0.85,normal,normal
5010,0.5,0.69,fat,fat
5011,0.45,0.98,thin,thin
5012,0.59,0.885,normal,normal
5013,0.68,0.875,normal,normal
5014,0.72,0.715,fat,fat
5015,0.59,0.69,fat,fat
5016,0.5,0.98,thin,thin
5017,0.8,0.925,normal,normal
5018,0.42,0.77,thin,thin
5019,0.76,0.66,fat,fat
5020,0.74,0.665,fat,fat
5021,0.76,0.795,fat,fat
5022,0.76,0.77,fat,fat
5023,0.46,0.74,normal,normal
5024,0.38,0.655,normal,normal
5025,0.69,0.77,fat,fat
5026,0.64,0.965,thin,thin
5027,0.68,0.865,normal,normal
5028,0.74,0.96,normal,normal
5029,0.46,0.95,thin,thin
5030,0.52,0.715,fat,fat
5031,0.8,0.66,fat,fat
5032,0.62,0.735,fat,fat
5033,0.45,0.705,normal,normal
5034,0.62,0.905,normal,normal
5035,0.6,0.87,normal,normal
5036,0.54,0.93,thin,thin
5037,0.72,0.87,normal,normal
5038,0.72,0.65,fat,fat
5039,0.7,0.755,fat,fat
5040,0.48,0.69,fat,fat
5041,0.36,0.605,normal,normal
5042,0.8,0.725,fat,fat
5043,0.71,0.885,normal,normal
5044,0.59,0.84,normal,normal
5045,0.44,0.63,fat,fat
5046,0.35,0.99,thin,thin
5047,0.69,0.63,fat,fat
5048,0.65,0.655,fat,fat
5049,0.8,0.94,normal,normal
5050,0.78,0.945,normal,normal
5051,0.5,0.995,thin,thin
5052,0.51,0.715,normal,normal
5053,0.54,0.625,fat,fat
5054,0.62,0.805,normal,normal
5055,0.66,0.78,fat,fat
5056,0.4,0.85,thin,thin
5057,0.52,0.745,normal,normal
5058,0.74,0.845,fat,fat
5059,0.61,0.825,normal,normal
5060,0.45,0.99,thin,thin
5061,0.7,0.81,fat,fat
5062,0.45,0.66,fat,fat
5063,0.44,0.88,thin,thin
5064,0.36,0.94,thin,thin
5065,0.44,0.81,thin,thin
5066,0.7,0.94,normal,normal
5067,0.45,0.795,thin,thin
5068,0.64,0.91,normal,normal
5069,0.35,0.71,thin,thin
5070,0.52,0.87,thin,thin
5071,0.42,0.78,thin,thin
5072,0.39,0.895,thin,thin
5073,0.45,0.95,thin,thin
5074,0.38,0.87,thin,thin
5075,0.74,0.63,fat,fat
5076,0.35,0.775,thin,thin
5077,0.59,0.81,normal,normal
5078,0.69,0.82,fat,fat
5079,0.57,0.655,fat,fat
5080,0.69,0.895,normal,normal
5081,0.74,0.99,normal,normal
5082,0.37,0.65,normal,normal
5083,0.5,0.96,thin,thin
5084,0.74,0.995,normal,normal
5085,0.41,0.95,thin,thin
5086,0.7,0.79,fat,fat
5087,0.68,0.98,thin,thin
5088,0.68,0.68,fat,fat
5089,0.76,0.85,fat,fat
5090,0.79,0.635,fat,fat
5091,0.42,0.8,thin,thin
5092,0.63,0.765,fat,fat
5093,0.75,0.83,fat,fat
5094,0.57,0.66,fat,fat
5095,0.49,0.985,thin,thin
5096,0.72,0.93,normal,normal
5097,0.74,0.845,fat,fat
5098,0.53,0.805,normal,normal
5099,0.57,0.965,thin,thin
5100,0.58,0.705,fat,fat
5101,0.58,0.985,thin,thin
5102,0.77,0.775,fat,fat
5103,0.8,0.945,normal,normal
5104,0.54,0.645,fat,fat
5105,0.69,0.855,normal,normal
5106,0.35,0.955,thin,thin
5107,0.43,0.745,normal,normal
5108,0.69,0.62,fat,fat
5109,0.67,0.645,fat,fat
5110,0.35,0.9,thin,thin
5111,0.49,0.995,thin,thin
5112,0.64,0.635,fat,fat
5113,0.73,0.655,fat,fat
5114,0.64,0.875,normal,normal
5115,0.35,0.65,normal,normal
5116,0.46,0.725,normal,normal
5117,0.72,0.64,fat,fat
5118,0.58,0.655,fat,fat
5119,0.59,0.865,normal,normal
5120,0.76,0.64,fat,fat
5121,0.5,0.865,thin,thin
5122,0.73,0.625,fat,fat
5123,0.49,0.68,fat,fat
5124,0.43,0.615,fat,fat
5125,0.44,0.695,normal,normal
5126,0.7,0.815,fat,fat
5127,0.64,0.835,normal,normal
5128,0.4,0.725,normal,normal
5129,0.53,0.745,normal,normal
5130,0.73,0.87,normal,normal
5131,0.37,0.84,thin,thin
5132,0.65,0.78,fat,fat
5133,0.74,0.66,fat,fat
5134,0.67,0.895,normal,normal
5135,0.52,0.975,thin,thin
5136,0.47,0.655,fat,fat
5137,0.76,0.975,normal,normal
5138,0.7,0.675,fat,fat
5139,0.38,0.655,normal,normal
5140,0.67,0.99,thin,thin
5141,0.7,0.925,normal,normal
5142,0.63,0.75,fat,fat
5143,0.58,0.75,fat,fat
5144,0.49,0.81,normal,normal
5145,0.48,0.84,thin,thin
5146,0.67,0.87,normal,normal
5147,0.68,0.72,fat,fat
5148,0.42,0.665,normal,normal
5149,0.8,0.72,fat,fat
5150,0.46,0.81,thin,thin
5151,0.56,0.605,fat,fat
5152,0.58,0.755,fat,fat
5153,0.42,0.63,fat,fat
5154,0.79,0.765,fat,fat
5155,0.58,0.875,normal,normal
5156,0.36,0.925,thin,thin
5157,0.57,0.75,fat,fat
5158,0.47,0.835,thin,thin
5159,0.51,0.685,fat,fat
5160,0.6,0.795,normal,normal
5161,0.6,0.82,normal,normal
5162,0.7,0.61,fat,fat
5163,0.49,0.905,thin,thin
5164,0.72,0.965,normal,normal
5165,0.51,0.73,normal,normal
5166,0.6,0.885,normal,normal
5167,0.66,0.735,fat,fat
5168,0.48,0.69,fat,fat
5169,0.76,0.635,fat,fat
5170,0.52,0.75,normal,normal
5171,0.76,0.92,normal,normal
5172,0.65,0.72,fat,fat
5173,0.56,0.825,normal,normal
5174,0.55,0.985,thin,thin
5175,0.69,0.86,normal,normal
5176,0.61,0.755,fat,fat
5177,0.49,0.825,thin,thin
5178,0.37,0.87,thin,thin
5179,0.49,0.62,fat,fat
5180,0.65,0.61,fat,fat
5181,0.69,0.665,fat,fat
5182,0.71,0.825,fat,fat
5183,0.77,0.98,normal,normal
5184,0.43,0.82,thin,thin
5185,0.77,0.675,fat,fat
5186,0.53,0.88,thin,thin
5187,0.63,0.6,fat,fat
5188,0.63,0.765,fat,fat
5189,0.41,0.81,thin,thin
5190,0.51,0.68,fat,fat
5191,0.77,0.615,fat,fat
5192,0.38,0.765,thin,thin
5193,0.62,0.775,fat,fat
5194,0.45,0.97,thin,thin
5195,0.74,0.915,normal,normal
5196,0.41,0.81,thin,thin
5197,0.76,0.885,normal,normal
5198,0.43,0.89,thin,thin
5199,0.48,0.605,fat,fat
5200,0.76,0.885,normal,normal
5201,0.5,0.87,thin,thin
5202,0.57,0.63,fat,fat
5203,0.74,0.76,fat,fat
5204,0.55,0.91,thin,thin
5205,0.69,0.605,fat,fat
5206,0.67,0.61,fat,fat
5207,0.65,0.84,normal,normal
5208,0.53,0.94,thin,thin
5209,0.47,0.9,thin,thin
5210,0.46,0.925,thin,thin
5211,0.53,0.65,fat,fat
5212,0.78,0.615,fat,fat
5213,0.58,0.76,fat,normal
5214,0.5,0.97,thin,thin
5215,0.53,0.7,fat,fat
5216,0.44,0.825,thin,thin
5217,0.41,0.95,thin,thin
5218,0.67,0.675,fat,fat
5219,0.5,0.98,thin,thin
5220,0.68,0.765,fat,fat
5221,0.57,0.84,normal,normal
5222,0.8,1.0,normal,normal
5223,0.46,0.635,fat,fat
5224,0.71,0.79,fat,fat
5225,0.79,0.66,fat,fat
5226,0.48,0.76,normal,normal
5227,0.65,0.95,thin,thin
5228,0.62,0.705,fat,fat
5229,0.45,0.62,fat,fat
5230,0.71,0.92,normal,normal
5231,0.74,0.875,normal,normal
5232,0.52,0.99,thin,thin
5233,0.6,0.63,fat,fat
5234,0.73,0.755,fat,fat
5235,0.46,0.87,thin,thin
5236,0.38,0.97,thin,thin
5237,0.67,1.0,thin,thin
5238,0.39,0.825,thin,thin
5239,0.76,0.745,fat,fat
5240,0.72,0.88,normal,normal
5241,0.4,0.905,thin,thin
5242,0.51,0.655,fat,fat
5243,0.39,0.77,thin,thin
5244,0.39,0.745,thin,thin
5245,0.38,0.795,thin,thin
5246,0.74,0.755,fat,fat
5247,0.77,0.93,normal,normal
5248,0.72,0.865,normal,normal
5249,0.63,0.71,fat,fat
5250,0.36,0.675,normal,normal
5251,0.55,0.715,fat,fat
5252,0.44,0.65,fat,fat
5253,0.36,0.84,thin,thin
5254,0.45,0.77,normal,normal
5255,0.66,0.88,normal,normal
5256,0.78,0.975,normal,normal
5257,0.42,0.905,thin,thin
5258,0.65,0.71,fat,fat
5259,0.39,0.675,normal,normal
5260,0.73,0.705,fat,fat
5261,0.75,0.61,fat,fat
5262,0.59,0.89,normal,normal
5263,0.62,0.675,fat,fat
5264,0.5,0.88,thin,thin
5265,0.75,0.875,normal,normal
5266,0.68,0.99,thin,thin
5267,0.51,0.6,fat,fat
5268,0.44,0.9,thin,thin
5269,0.47,0.99,thin,thin
5270,0.39,0.72,normal,normal
5271,0.73,0.615,fat,fat
5272,0.4,0.825,thin,thin
5273,0.4,0.68,normal,normal
5274,0.42,0.985,thin,thin
5275,0.79,0.65,fat,fat
5276,0.52,0.79,normal,normal
5277,0.48,1.0,thin,thin
5278,0.38,0.79,thin,thin
5279,0.69,0.89,normal,normal
5280,0.79,0.735,fat,fat
5281,0.72,0.955,normal,normal
5282,0.61,0.61,fat,fat
5283,0.77,0.965,normal,normal
5284,0.7,0.76,fat,fat
5285,0.65,0.875,normal,normal
5286,0.51,0.685,fat,fat
5287,0.42,0.99,thin,thin
5288,0.69,0.905,normal,normal
5289,0.4,0.66,normal,normal
5290,0.71,0.96,normal,normal
5291,0.62,0.78,fat,fat
5292,0.35,0.75,thin,thin
5293,0.55,0.645,fat,fat
5294,0.43,0.93,thin,thin
5295,0.44,0.63,fat,fat
5296,0.63,0.85,normal,normal
5297,0.8,0.91,normal,normal
5298,0.56,0.615,fat,fat
5299,0.64,0.985,thin,thin
5300,0.38,0.8,thin,thin
5301,0.58,0.72,fat,fat
5302,0.64,0.785,fat,fat
5303,0.46,0.805,thin,thin
5304,0.6,0.96,thin,thin
5305,0.55,0.6,fat,fat
5306,0.65,0.6,fat,fat
5307,0.75,0.605,fat,fat
5308,0.74,0.995,normal,normal
5309,0.49,0.99,thin,thin
5310,0.51,0.68,fat,fat
5311,0.56,0.875,thin,thin
5312,0.56,0.835,normal,normal
5313,0.7,0.785,fat,fat
5314,0.44,0.8,thin,thin
5315,0.76,0.865,fat,fat
5316,0.73,0.76,fat,fat
5317,0.73,0.65,fat,fat
5318,0.66,0.91,normal,normal
5319,0.46,0.805,thin,thin
5320,0.38,0.655,normal,normal
5321,0.6,0.71,fat,fat
5322,0.43,0.66,normal,normal
5323,0.49,0.68,fat,fat
5324,0.4,0.67,normal,normal
5325,0.38,0.715,normal,normal
5326,0.71,0.895,normal,normal
5327,0.7,0.855,normal,normal
5328,0.58,0.895,thin,thin
5329,0.5,0.92,thin,thin
5330,0.62,0.87,normal,normal
5331,0.73,0.625,fat,fat
5332,0.73,0.835,fat,fat
5333,0.53,0.96,thin,thin
5334,0.54,0.93,thin,thin
5335,0.76,0.955,normal,normal
5336,0.43,0.95,thin,thin
5337,0.51,0.915,thin,thin
5338,0.7,0.615,fat,fat
5339,0.71,0.67,fat,fat
5340,0.67,0.825,normal,normal
5341,0.49,0.67,fat,fat
5342,0.58,0.81,normal,normal
5343,0.64,0.855,normal,normal
5344,0.71,0.855,normal,normal
5345,0.43,0.73,normal,normal
5346,0.54,0.825,normal,normal
5347,0.51,0.63,fat,fat
5348,0.61,0.65,fat,fat
5349,0.7,0.605,fat,fat
5350,0.73,0.97,normal,normal
5351,0.78,0.785,fat,fat
5352,0.66,0.635,fat,fat
5353,0.48,0.765,normal,normal
5354,0.63,0.885,normal,normal
5355,0.72,0.94,normal,normal
5356,0.44,0.8,thin,thin
5357,0.79,0.64,fat,fat
5358,0.52,0.76,normal,normal
5359,0.42,0.91,thin,thin
5360,0.37,0.99,thin,thin
5361,0.63,0.83,normal,normal
5362,0.7,0.955,normal,normal
5363,0.59,0.8,normal,normal
5364,0.66,0.895,normal,normal
5365,0.8,0.66,fat,fat
5366,0.62,0.695,fat,fat
5367,0.42,0.89,thin,thin
5368,0.53,0.73,normal,normal
5369,0.35,0.755,thin,thin
5370,0.57,0.655,fat,fat
5371,0.78,0.955,normal,normal
5372,0.8,0.815,fat,fat
5373,0.66,0.975,thin,thin
5374,0.77,0.61,fat,fat
5375,0.48,0.785,normal,normal
5376,0.76,0.91,normal,normal
5377,0.35,0.64,normal,normal
5378,0.73,0.925,normal,normal
5379,0.5,0.77,normal,normal
5380,0.35,0.94,thin,thin
5381,0.71,0.845,normal,normal
5382,0.72,0.83,fat,fat
5383,0.74,0.64,fat,fat
5384,0.37,0.98,thin,thin
5385,0.73,0.85,fat,fat
5386,0.52,0.635,fat,fat
5387,0.49,0.89,thin,thin
5388,0.52,0.63,fat,fat
5389,0.63,0.94,thin,thin
5390,0.57,0.665,fat,fat
5391,0.44,0.86,thin,thin
5392,0.75,0.77,fat,fat
5393,0.47,0.95,thin,thin
5394,0.58,0.995,thin,thin
5395,0.35,0.6,normal,normal
5396,0.36,0.97,thin,thin
5397,0.48,0.89,thin,thin
5398,0.74,0.975,normal,normal
5399,0.35,0.68,normal,normal
5400,0.66,0.96,thin,thin
5401,0.75,0.97,normal,normal
5402,0.39,0.805,thin,thin
5403,0.68,0.945,normal,normal
5404,0.61,0.87,normal,normal
5405,0.76,0.85,fat,fat
5406,0.73,0.65,fat,fat
5407,0.49,0.665,fat,fat
5408,0.65,0.74,fat,fat
5409,0.36,0.97,thin,thin
5410,0.71,0.83,fat,fat
5411,0.69,0.84,normal,normal
5412,0.47,0.71,normal,normal
5413,0.76,0.665,fat,fat
5414,0.44,0.925,thin,thin
5415,0.35,0.68,normal,normal
5416,0.56,0.815,normal,normal
5417,0.57,0.635,fat,fat
5418,0.57,0.825,normal,normal
5419,0.41,0.75,thin,thin
5420,0.8,0.71,fat,fat
5421,0.46,0.99,thin,thin
5422,0.79,0.965,normal,normal
5423,0.8,0.755,fat,fat
5424,0.67,0.73,fat,fat
5425,0.38,0.845,thin,thin
5426,0.79,0.73,fat,fat
5427,0.61,0.75,fat,fat
5428,0.44,0.71,normal,normal
5429,0.61,0.605,fat,fat
5430,0.77,0.755,fat,fat
5431,0.35,0.905,thin,thin
5432,0.77,0.755,fat,fat
5433,0.38,0.605,fat,fat
5434,0.67,0.645,fat,fat
5435,0.49,0.97,thin,thin
5436,0.76,0.645,fat,fat
5437,0.6,0.655,fat,fat
5438,0.8,0.87,fat,fat
5439,0.37,0.61,normal,normal
5440,0.51,0.96,thin,thin
5441,0.74,0.655,fat,fat
5442,0.7,0.64,fat,fat
5443,0.44,0.86,thin,thin
5444,0.48,0.78,normal,normal
5445,0.69,0.63,fat,fat
5446,0.44,0.74,normal,normal
5447,0.35,0.69,thin,normal
5448,0.36,0.885,thin,thin
5449,0.66,0.655,fat,fat
5450,0.79,0.685,fat,fat
5451,0.64,0.65,fat,fat
5452,0.66,0.775,fat,fat
5453,0.61,0.76,fat,fat
5454,0.59,0.825,normal,normal
5455,0.49,0.805,normal,normal
5456,0.64,0.79,fat,fat
5457,0.53,0.8,normal,normal
5458,0.51,0.91,thin,thin
5459,0.69,0.64,fat,fat
5460,0.44,0.6,fat,fat
5461,0.63,0.745,fat,fat
5462,0.74,0.94,normal,normal
5463,0.79,0.91,normal,normal
5464,0.58,0.885,normal,thin
5465,0.62,0.775,fat,fat
5466,0.4,0.755,thin,thin
5467,0.7,0.955,normal,normal
5468,0.71,0.885,normal,normal
5469,0.72,0.65,fat,fat
5470,0.68,0.655,fat,fat
5471,0.56,0.805,normal,normal
5472,0.58,0.605,fat,fat
5473,0.46,0.61,fat,fat
5474,0.72,0.685,fat,fat
5475,0.55,0.695,fat,fat
5476,0.51,0.84,thin,thin
5477,0.47,0.86,thin,thin
5478,0.54,0.6,fat,fat
5479,0.54,0.78,normal,normal
5480,0.65,0.89,normal,normal
5481,0.54,0.885,thin,thin
5482,0.69,0.835,normal,normal
5483,0.66,0.715,fat,fat
5484,0.8,0.75,fat,fat
5485,0.51,0.65,fat,fat
5486,0.8,0.93,normal,normal
5487,0.57,0.6,fat,fat
5488,0.38,0.865,thin,thin
5489,0.51,0.955,thin,thin
5490,0.38,0.92,thin,thin
5491,0.62,0.925,thin,thin
5492,0.39,0.85,thin,thin
5493,0.35,0.975,thin,thin
5494,0.41,0.66,normal,normal
5495,0.68,0.905,normal,normal
5496,0.37,0.655,normal,normal
5497,0.35,0.63,normal,normal
5498,0.36,0.86,thin,thin
5499,0.67,0.785,fat,fat
5500,0.69,0.89,normal,normal
5501,0.64,0.66,fat,fat
5502,0.57,0.73,fat,fat
5503,0.7,0.625,fat,fat
5504,0.49,0.765,normal,normal
5505,0.5,0.965,thin,thin
5506,0.8,0.915,normal,normal
5507,0.77,0.845,fat,fat
5508,0.52,0.89,thin,thin
5509,0.73,0.935,normal,normal
5510,0.6,0.845,normal,normal
5511,0.66,0.835,normal,normal
5512,0.67,0.635,fat,fat
5513,0.76,0.825,fat,fat
5514,0.67,0.62,fat,fat
5515,0.42,0.895,thin,thin
5516,0.48,0.91,thin,thin
5517,0.68,0.81,fat,fat
5518,0.61,0.91,thin,thin
5519,0.41,0.98,thin,thin
5520,0.53,0.985,thin,thin
5521,0.79,1.0,normal,normal
5522,0.71,0.89,normal,normal
5523,0.74,0.67,fat,fat
5524,0.48,0.82,thin,thin
5525,0.53,0.61,fat,fat
5526,0.72,0.87,normal,normal
5527,0.46,0.895,thin,thin
5528,0.51,0.845,thin,thin
5529,0.51,0.815,normal,normal
5530,0.46,0.87,thin,thin
5531,0.53,0.685,fat,fat
5532,0.67,0.65,fat,fat
5533,0.63,0.605,fat,fat
5534,0.37,0.885,thin,thin
5535,0.68,0.91,normal,normal
5536,0.49,0.865,thin,thin
5537,0.56,0.745,fat,fat
5538,0.53,0.775,normal,normal
5539,0.5,0.835,thin,thin
5540,0.51,0.77,normal,normal
5541,0.56,0.985,thin,thin
5542,0.72,0.94,normal,normal
5543,0.52,0.65,fat,fat
5544,0.38,0.855,thin,thin
5545,0.38,0.845,thin,thin
5546,0.59,0.81,normal,normal
5547,0.38,0.73,thin,thin
5548,0.58,0.765,normal,normal
5549,0.48,0.63,fat,fat
5550,0.55,0.63,fat,fat
5551,0.72,0.98,normal,normal
5552,0.4,0.72,normal,normal
5553,0.64,0.715,fat,fat
5554,0.53,1.0,thin,thin
5555,0.43,0.935,thin,thin
5556,0.44,0.955,thin,thin
5557,0.7,0.95,normal,normal
5558,0.49,1.0,thin,thin
5559,0.55,0.66,fat,fat
5560,0.55,0.985,thin,thin
5561,0.63,0.945,thin,thin
5562,0.76,0.9,normal,normal
5563,0.53,0.835,normal,normal
5564,0.41,0.86,thin,thin
5565,0.73,0.605,fat,fat
5566,0.61,0.615,fat,fat
5567,0.73,0.835,fat,fat
5568,0.79,0.76,fat,fat
5569,0.63,0.695,fat,fat
5570,0.6,1.0,thin,thin
5571,0.46,0.73,normal,normal
5572,0.51,0.98,thin,thin
5573,0.61,0.97,thin,thin
5574,0.7,0.735,fat,fat
5575,0.56,0.93,thin,thin
5576,0.58,0.7,fat,fat
5577,0.78,0.84,fat,fat
5578,0.43,0.665,normal,normal
5579,0.66,0.97,thin,thin
5580,0.36,0.675,normal,normal
5581,0.67,0.7,fat,fat
5582,0.79,0.94,normal,normal
5583,0.47,0.73,normal,normal
5584,0.44,1.0,thin,thin
5585,0.79,0.77,fat,fat
5586,0.77,0.795,fat,fat
5587,0.63,0.74,fat,fat
5588,0.66,0.645,fat,fat
5589,0.58,0.69,fat,fat
5590,0.65,0.87,normal,normal
5591,0.67,0.92,normal,normal
5592,0.68,0.665,fat,fat
5593,0.48,0.94,thin,thin
5594,0.61,0.645,fat,fat
5595,0.63,0.965,thin,thin
5596,0.68,0.84,normal,normal
5597,0.74,0.85,fat,fat
5598,0.73,0.68,fat,fat
5599,0.77,0.92,normal,normal
5600,0.64,0.91,normal,normal
5601,0.67,1.0,thin,thin
5602,0.65,0.68,fat,fat
5603,0.6,0.72,fat,fat
5604,0.58,0.705,fat,fat
5605,0.43,0.645,fat,fat
5606,0.57,0.785,normal,normal
5607,0.76,0.82,fat,fat
5608,0.66,0.835,normal,normal
5609,0.56,0.675,fat,fat
5610,0.4,0.705,normal,normal
5611,0.51,0.81,normal,normal
5612,0.8,0.965,normal,normal
5613,0.79,0.615,fat,fat
5614,0.65,0.835,normal,normal
5615,0.58,0.67,fat,fat
5616,0.65,0.68,fat,fat
5617,0.42,0.67,normal,normal
5618,0.44,0.725,normal,normal
5619,0.41,0.88,thin,thin
5620,0.68,0.9,normal,normal
5621,0.42,0.815,thin,thin
5622,0.8,0.97,normal,normal
5623,0.46,0.75,normal,normal
5624,0.8,0.755,fat,fat
5625,0.55,0.92,thin,thin
5626,0.74,0.92,normal,normal
5627,0.7,0.985,thin,thin
5628,0.63,0.855,normal,normal
5629,0.65,0.705,fat,fat
5630,0.6,0.7,fat,fat
5631,0.45,0.7,normal,normal
5632,0.43,0.935,thin,thin
5633,0.53,0.895,thin,thin
5634,0.8,0.915,normal,normal
5635,0.56,0.6,fat,fat
5636,0.54,0.715,fat,fat
5637,0.49,0.78,normal,normal
5638,0.63,0.745,fat,fat
5639,0.53,0.895,thin,thin
5640,0.77,0.725,fat,fat
5641,0.69,0.715,fat,fat
5642,0.42,0.875,thin,thin
5643,0.61,0.69,fat,fat
5644,0.47,0.885,thin,thin
5645,0.77,0.875,fat,fat
5646,0.41,0.64,fat,normal
5647,0.62,0.985,thin,thin
5648,0.52,0.77,normal,normal
5649,0.7,0.665,fat,fat
5650,0.46,0.745,normal,normal
5651,0.37,0.89,thin,thin
5652,0.79,0.855,fat,fat
5653,0.52,0.72,fat,normal
5654,0.76,0.86,fat,fat
5655,0.36,0.735,thin,thin
5656,0.42,0.61,fat,fat
5657,0.67,0.635,fat,fat
5658,0.71,0.715,fat,fat
5659,0.72,0.6,fat,fat
5660,0.6,0.885,normal,normal
5661,0.62,0.845,normal,normal
5662,0.78,0.91,normal,normal
5663,0.66,0.87,normal,normal
5664,0.53,0.7,fat,fat
5665,0.6,0.73,fat,fat
5666,0.71,0.74,fat,fat
5667,0.5,0.615,fat,fat
5668,0.63,0.61,fat,fat
5669,0.7,0.97,normal,normal
5670,0.79,0.77,fat,fat
5671,0.79,0.795,fat,fat
5672,0.65,0.74,fat,fat
5673,0.49,0.62,fat,fat
5674,0.66,0.725,fat,fat
5675,0.68,0.615,fat,fat
5676,0.72,0.665,fat,fat
5677,0.53,0.99,thin,thin
5678,0.77,0.78,fat,fat
5679,0.57,0.735,fat,fat
5680,0.45,0.85,thin,thin
5681,0.74,0.865,normal,normal
5682,0.66,0.7,fat,fat
5683,0.75,0.97,normal,normal
5684,0.74,0.615,fat,fat
5685,0.46,0.845,thin,thin
5686,0.37,0.705,normal,normal
5687,0.41,0.775,thin,thin
5688,0.66,0.775,fat,fat
5689,0.44,0.905,thin,thin
5690,0.56,0.785,normal,normal
5691,0.57,0.98,thin,thin
5692,0.46,0.82,thin,thin
5693,0.62,0.73,fat,fat
5694,0.69,0.92,normal,normal
5695,0.35,0.65,normal,normal
5696,0.56,0.765,normal,normal
5697,0.69,0.695,fat,fat
5698,0.79,0.8,fat,fat
5699,0.49,0.74,normal,normal
5700,0.72,0.895,normal,normal
5701,0.58,0.805,normal,normal
5702,0.58,0.75,fat,fat
5703,0.56,0.965,thin,thin
5704,0.72,0.895,normal,normal
5705,0.66,0.775,fat,fat
5706,0.35,0.72,thin,thin
5707,0.65,0.735,fat,fat
5708,0.37,0.79,thin,thin
5709,0.49,0.64,fat,fat
5710,0.72,0.805,fat,fat
5711,0.59,0.685,fat,fat
5712,0.52,0.89,thin,thin
5713,0.48,0.73,normal,normal
5714,0.45,0.95,thin,thin
5715,0.79,0.935,normal,normal
5716,0.36,0.705,thin,thin
5717,0.62,0.93,thin,thin
5718,0.49,0.815,thin,thin
5719,0.63,0.62,fat,fat
5720,0.71,0.745,fat,fat
5721,0.53,0.775,normal,normal
5722,0.43,0.965,thin,thin
5723,0.67,0.815,fat,fat
5724,0.53,0.87,thin,thin
5725,0.46,0.64,fat,fat
5726,0.77,0.77,fat,fat
5727,0.49,0.905,thin,thin
5728,0.78,0.855,fat,fat
5729,0.52,0.74,normal,normal
5730,0.67,0.785,fat,fat
5731,0.53,0.775,normal,normal
5732,0.56,0.875,thin,thin
5733,0.54,0.85,normal,normal
5734,0.73,0.6,fat,fat
5735,0.49,0.64,fat,fat
5736,0.36,0.96,thin,thin
5737,0.35,0.825,thin,thin
5738,0.38,0.92,thin,thin
5739,0.61,0.705,fat,fat
5740,0.64,0.8,normal,normal
5741,0.36,0.825,thin,thin
5742,0.53,0.965,thin,thin
5743,0.36,0.815,thin,thin
5744,0.53,0.92,thin,thin
5745,0.69,0.945,normal,normal
5746,0.72,0.99,thin,normal
5747,0.55,0.765,normal,normal
5748,0.73,0.76,fat,fat
5749,0.4,0.66,normal,normal
5750,0.75,0.96,normal,normal
5751,0.79,0.785,fat,fat
5752,0.62,0.91,normal,normal
5753,0.48,0.615,fat,fat
5754,0.49,0.905,thin,thin
5755,0.46,0.72,normal,normal
5756,0.54,0.93,thin,thin
5757,0.44,0.915,thin,thin
5758,0.77,0.615,fat,fat
5759,0.52,0.915,thin,thin
5760,0.72,0.62,fat,fat
5761,0.79,0.615,fat,fat
5762,0.49,0.99,thin,thin
5763,0.78,0.98,normal,normal
5764,0.66,0.935,normal,normal
5765,0.54,0.73,fat,fat
5766,0.45,0.835,thin,thin
5767,0.52,0.63,fat,fat
5768,0.56,0.645,fat,fat
5769,0.51,0.625,fat,fat
5770,0.78,0.915,normal,normal
5771,0.38,0.9,thin,thin
5772,0.56,0.795,normal,normal
5773,0.53,0.825,normal,normal
5774,0.41,0.685,normal,normal
5775,0.79,0.625,fat,fat
5776,0.66,0.93,normal,normal
5777,0.79,0.625,fat,fat
5778,0.69,0.84,normal,normal
5779,0.72,0.91,normal,normal
5780,0.53,0.775,normal,normal
5781,0.58,0.85,normal,normal
5782,0.7,0.855,normal,normal
5783,0.49,0.885,thin,thin
5784,0.74,0.98,normal,normal
5785,0.67,0.615,fat,fat
5786,0.56,0.835,normal,normal
5787,0.7,0.645,fat,fat
5788,0.57,0.845,normal,normal
5789,0.64,0.76,fat,fat
5790,0.75,0.66,fat,fat
5791,0.53,0.675,fat,fat
5792,0.59,0.67,fat,fat
5793,0.55,0.87,thin,thin
5794,0.45,0.9,thin,thin
5795,0.55,0.635,fat,fat
5796,0.54,0.78,normal,normal
5797,0.63,0.895,normal,normal
5798,0.59,0.94,thin,thin
5799,0.38,0.665,normal,normal
5800,0.36,0.73,thin,thin
5801,0.78,0.63,fat,fat
5802,0.69,0.615,fat,fat
5803,0.4,0.68,normal,normal
5804,0.46,0.965,thin,thin
5805,0.59,0.805,normal,normal
5806,0.71,0.94,normal,normal
5807,0.5,0.985,thin,thin
5808,0.75,0.615,fat,fat
5809,0.77,0.705,fat,fat
5810,0.44,0.615,fat,fat
5811,0.73,0.79,fat,fat
5812,0.41,0.645,normal,normal
